,repetition_number,weight_index,weight_tuple,num_iterations,normalised_speed_reward,normalised_energy_reward,raw_speed_reward,raw_energy_reward,env_config_id,gamma,replay_buffer_size,use_reward_normalisation_wrapper,use_default_reward_normalisation,network_hidden_sizes,use_double_q_learning
320,0,16,"[0.551420966864691, 0.44857903313530895]",80,0.9143668123954173,0.6235265450096378,73.14934499163338,49.882123600771024,0,0.9,1000,False,True,"[128, 128]",True
321,1,16,"[0.551420966864691, 0.44857903313530895]",80,0.38395420765289334,0.8413362875765843,30.716336612231466,67.30690300612675,0,0.9,1000,False,True,"[128, 128]",True
322,2,16,"[0.551420966864691, 0.44857903313530895]",80,0.6026532319042623,0.7295904498833332,48.212258552340984,58.36723599066666,0,0.9,1000,False,True,"[128, 128]",True
323,3,16,"[0.551420966864691, 0.44857903313530895]",80,0.8287914984920647,0.6497579254057934,66.30331987936518,51.98063403246347,0,0.9,1000,False,True,"[128, 128]",True
324,4,16,"[0.551420966864691, 0.44857903313530895]",20,0.7053308273107266,0.5003616373864153,14.106616546214532,10.007232747728306,0,0.9,1000,False,True,"[128, 128]",True
325,5,16,"[0.551420966864691, 0.44857903313530895]",80,0.9003891853928015,0.5991323520647251,72.03113483142413,47.930588165178015,0,0.9,1000,False,True,"[128, 128]",True
326,6,16,"[0.551420966864691, 0.44857903313530895]",80,0.6590462558438185,0.6928903013325928,52.72370046750548,55.431224106607424,0,0.9,1000,False,True,"[128, 128]",True
327,7,16,"[0.551420966864691, 0.44857903313530895]",80,0.6068858532200326,0.7377630566779312,48.55086825760261,59.0210445342345,0,0.9,1000,False,True,"[128, 128]",True
328,8,16,"[0.551420966864691, 0.44857903313530895]",80,0.6548830703237805,0.6815995758738612,52.39064562590244,54.5279660699089,0,0.9,1000,False,True,"[128, 128]",True
329,9,16,"[0.551420966864691, 0.44857903313530895]",80,0.5793204565402432,0.7573650399868215,46.34563652321946,60.58920319894572,0,0.9,1000,False,True,"[128, 128]",True
330,10,16,"[0.551420966864691, 0.44857903313530895]",80,0.6208182930377055,0.7087735675380966,49.66546344301644,56.70188540304773,0,0.9,1000,False,True,"[128, 128]",True
331,11,16,"[0.551420966864691, 0.44857903313530895]",80,0.5534571814089858,0.7200843546529445,44.27657451271887,57.606748372235565,0,0.9,1000,False,True,"[128, 128]",True
332,12,16,"[0.551420966864691, 0.44857903313530895]",12,0.7319750025017382,0.45071286464870036,8.783700030020858,5.408554375784404,0,0.9,1000,False,True,"[128, 128]",True
333,13,16,"[0.551420966864691, 0.44857903313530895]",80,0.5917738359340766,0.736455845800599,47.34190687472613,58.916467664047914,0,0.9,1000,False,True,"[128, 128]",True
334,14,16,"[0.551420966864691, 0.44857903313530895]",80,0.9795721107782741,0.6091292404939892,78.36576886226193,48.73033923951913,0,0.9,1000,False,True,"[128, 128]",True
335,15,16,"[0.551420966864691, 0.44857903313530895]",80,0.8409357686891719,0.6524082605077399,67.27486149513375,52.1926608406192,0,0.9,1000,False,True,"[128, 128]",True
336,16,16,"[0.551420966864691, 0.44857903313530895]",80,0.9178482720486014,0.6057523958561128,73.42786176388812,48.46019166848903,0,0.9,1000,False,True,"[128, 128]",True
337,17,16,"[0.551420966864691, 0.44857903313530895]",80,0.9353084251270726,0.6179402432172428,74.82467401016581,49.435219457379425,0,0.9,1000,False,True,"[128, 128]",True
338,18,16,"[0.551420966864691, 0.44857903313530895]",80,0.5178423470406013,0.7230233869728657,41.427387763248106,57.84187095782926,0,0.9,1000,False,True,"[128, 128]",True
339,19,16,"[0.551420966864691, 0.44857903313530895]",80,0.9386165529340988,0.6085931179953598,75.08932423472791,48.68744943962878,0,0.9,1000,False,True,"[128, 128]",True
340,0,17,"[0.5859574048939089, 0.4140425951060911]",80,0.9306255737934661,0.6139283485651073,74.45004590347729,49.114267885208584,0,0.9,1000,False,True,"[128, 128]",True
341,1,17,"[0.5859574048939089, 0.4140425951060911]",9,0.7228013669272381,0.35641963325069853,6.505212302345143,3.2077766992562866,0,0.9,1000,False,True,"[128, 128]",True
342,2,17,"[0.5859574048939089, 0.4140425951060911]",80,0.9799901144898419,0.6179998761988643,78.39920915918735,49.439990095909145,0,0.9,1000,False,True,"[128, 128]",True
343,3,17,"[0.5859574048939089, 0.4140425951060911]",16,0.8421350255243891,0.5089193800962353,13.474160408390226,8.142710081539764,0,0.9,1000,False,True,"[128, 128]",True
344,4,17,"[0.5859574048939089, 0.4140425951060911]",80,0.8890028462320906,0.6312599484268439,71.12022769856725,50.50079587414751,0,0.9,1000,False,True,"[128, 128]",True
345,5,17,"[0.5859574048939089, 0.4140425951060911]",80,0.9242497699777645,0.6122730820926443,73.93998159822117,48.981846567411544,0,0.9,1000,False,True,"[128, 128]",True
346,6,17,"[0.5859574048939089, 0.4140425951060911]",5,0.4463522581062371,0.20636835671979678,2.2317612905311854,1.031841783598984,0,0.9,1000,False,True,"[128, 128]",True
347,7,17,"[0.5859574048939089, 0.4140425951060911]",80,0.8561269601129092,0.6339288120779992,68.49015680903274,50.714304966239936,0,0.9,1000,False,True,"[128, 128]",True
348,8,17,"[0.5859574048939089, 0.4140425951060911]",56,0.5512558255398434,0.6618911591639932,30.870326230231232,37.06590491318362,0,0.9,1000,False,True,"[128, 128]",True
349,9,17,"[0.5859574048939089, 0.4140425951060911]",26,0.4807988817022283,0.6809179451098545,12.500770924257935,17.703866572856217,0,0.9,1000,False,True,"[128, 128]",True
350,10,17,"[0.5859574048939089, 0.4140425951060911]",80,0.9636481836184437,0.6049218258827622,77.0918546894755,48.39374607062098,0,0.9,1000,False,True,"[128, 128]",True
351,11,17,"[0.5859574048939089, 0.4140425951060911]",80,0.9705215334665219,0.607708863584527,77.64172267732175,48.616709086762164,0,0.9,1000,False,True,"[128, 128]",True
352,12,17,"[0.5859574048939089, 0.4140425951060911]",80,0.9844828180470694,0.6055616350921447,78.75862544376555,48.44493080737157,0,0.9,1000,False,True,"[128, 128]",True
353,13,17,"[0.5859574048939089, 0.4140425951060911]",80,0.962553394236895,0.5956858222338733,77.0042715389516,47.65486577870987,0,0.9,1000,False,True,"[128, 128]",True
354,14,17,"[0.5859574048939089, 0.4140425951060911]",16,0.824935194583812,0.4547679910075071,13.198963113340993,7.276287856120113,0,0.9,1000,False,True,"[128, 128]",True
355,15,17,"[0.5859574048939089, 0.4140425951060911]",80,0.830732631665614,0.6504015252170403,66.45861053324911,52.03212201736322,0,0.9,1000,False,True,"[128, 128]",True
356,16,17,"[0.5859574048939089, 0.4140425951060911]",80,0.577131197543118,0.740040582669102,46.17049580344944,59.20324661352816,0,0.9,1000,False,True,"[128, 128]",True
357,17,17,"[0.5859574048939089, 0.4140425951060911]",80,0.9641018292957872,0.6056800605990402,77.12814634366298,48.45440484792322,0,0.9,1000,False,True,"[128, 128]",True
358,18,17,"[0.5859574048939089, 0.4140425951060911]",80,0.8147940856687255,0.644663193747219,65.18352685349804,51.573055499777524,0,0.9,1000,False,True,"[128, 128]",True
359,19,17,"[0.5859574048939089, 0.4140425951060911]",80,0.9546056657991135,0.6123712877758605,76.36845326392908,48.98970302206884,0,0.9,1000,False,True,"[128, 128]",True
360,0,18,"[0.6204904078893249, 0.37950959211067525]",26,0.5874578291035131,0.5967128714423493,15.27390355669134,15.51453465750108,0,0.9,1000,False,True,"[128, 128]",True
361,1,18,"[0.6204904078893249, 0.37950959211067525]",80,0.9584007961433733,0.5959795779405055,76.67206369146986,47.67836623524044,0,0.9,1000,False,True,"[128, 128]",True
362,2,18,"[0.6204904078893249, 0.37950959211067525]",80,0.9625268860868061,0.5961150152789634,77.00215088694449,47.689201222317074,0,0.9,1000,False,True,"[128, 128]",True
363,3,18,"[0.6204904078893249, 0.37950959211067525]",22,0.4484782571651683,0.6635083443420554,9.866521657633703,14.59718357552522,0,0.9,1000,False,True,"[128, 128]",True
364,4,18,"[0.6204904078893249, 0.37950959211067525]",80,0.9734766425868495,0.6026392491826937,77.87813140694796,48.2111399346155,0,0.9,1000,False,True,"[128, 128]",True
365,5,18,"[0.6204904078893249, 0.37950959211067525]",80,0.9633311131995399,0.604922484841463,77.06648905596319,48.393798787317046,0,0.9,1000,False,True,"[128, 128]",True
366,6,18,"[0.6204904078893249, 0.37950959211067525]",80,0.8589873587366774,0.6007886224470476,68.7189886989342,48.0630897957638,0,0.9,1000,False,True,"[128, 128]",True
367,7,18,"[0.6204904078893249, 0.37950959211067525]",80,0.9583464628347634,0.5794252714557816,76.66771702678108,46.354021716462526,0,0.9,1000,False,True,"[128, 128]",True
368,8,18,"[0.6204904078893249, 0.37950959211067525]",24,0.7293325874143881,0.5769974567684898,17.503982097945315,13.847938962443756,0,0.9,1000,False,True,"[128, 128]",True
369,9,18,"[0.6204904078893249, 0.37950959211067525]",80,0.8780355297794236,0.6103890001356856,70.24284238235389,48.83112001085485,0,0.9,1000,False,True,"[128, 128]",True
370,10,18,"[0.6204904078893249, 0.37950959211067525]",80,0.6674836404095779,0.7057376045638056,53.39869123276623,56.45900836510445,0,0.9,1000,False,True,"[128, 128]",True
371,11,18,"[0.6204904078893249, 0.37950959211067525]",80,0.89095202850922,0.629778360132907,71.2761622807376,50.38226881063256,0,0.9,1000,False,True,"[128, 128]",True
372,12,18,"[0.6204904078893249, 0.37950959211067525]",33,0.8818777559057072,0.5477279495304225,29.101965944888338,18.07502233450394,0,0.9,1000,False,True,"[128, 128]",True
373,13,18,"[0.6204904078893249, 0.37950959211067525]",28,0.8823360475892568,0.5344592265572715,24.70540933249919,14.964858343603604,0,0.9,1000,False,True,"[128, 128]",True
374,14,18,"[0.6204904078893249, 0.37950959211067525]",80,0.6507787193583149,0.6939036307181864,52.06229754866519,55.51229045745491,0,0.9,1000,False,True,"[128, 128]",True
375,15,18,"[0.6204904078893249, 0.37950959211067525]",80,0.9871757958707917,0.6082131502436596,78.97406366966334,48.657052019492774,0,0.9,1000,False,True,"[128, 128]",True
376,16,18,"[0.6204904078893249, 0.37950959211067525]",80,0.961849745305878,0.6074885901984926,76.94797962447024,48.5990872158794,0,0.9,1000,False,True,"[128, 128]",True
377,17,18,"[0.6204904078893249, 0.37950959211067525]",47,0.8839180314663859,0.5525917323219364,41.54414747892014,25.971811419131008,0,0.9,1000,False,True,"[128, 128]",True
378,18,18,"[0.6204904078893249, 0.37950959211067525]",80,0.956458786557587,0.6062182785857948,76.51670292460696,48.49746228686358,0,0.9,1000,False,True,"[128, 128]",True
379,19,18,"[0.6204904078893249, 0.37950959211067525]",28,0.8736749276486296,0.5227421867065922,24.46289797416163,14.636781227784581,0,0.9,1000,False,True,"[128, 128]",True
380,0,19,"[0.6549874852456773, 0.3450125147543227]",80,0.7955089100059312,0.6531997317624616,63.64071280047449,52.25597854099693,0,0.9,1000,False,True,"[128, 128]",True
381,1,19,"[0.6549874852456773, 0.3450125147543227]",80,0.911781960725145,0.598651298759889,72.9425568580116,47.89210390079112,0,0.9,1000,False,True,"[128, 128]",True
382,2,19,"[0.6549874852456773, 0.3450125147543227]",80,0.9697113121854327,0.5948201371486685,77.57690497483462,47.58561097189348,0,0.9,1000,False,True,"[128, 128]",True
383,3,19,"[0.6549874852456773, 0.3450125147543227]",3,0.290551196053406,-0.055854125770764505,0.8716535881602181,-0.1675623773122935,0,0.9,1000,False,True,"[128, 128]",True
384,4,19,"[0.6549874852456773, 0.3450125147543227]",80,0.7666529797246103,0.6247408406492021,61.33223837796883,49.979267251936164,0,0.9,1000,False,True,"[128, 128]",True
385,5,19,"[0.6549874852456773, 0.3450125147543227]",80,0.9192843741953869,0.6066546602188942,73.54274993563095,48.532372817511536,0,0.9,1000,False,True,"[128, 128]",True
386,6,19,"[0.6549874852456773, 0.3450125147543227]",80,0.9200904252789363,0.5827155689704462,73.6072340223149,46.617245517635695,0,0.9,1000,False,True,"[128, 128]",True
387,7,19,"[0.6549874852456773, 0.3450125147543227]",3,0.25014715564936557,-0.09625816617480487,0.7504414669480968,-0.2887744985244146,0,0.9,1000,False,True,"[128, 128]",True
388,8,19,"[0.6549874852456773, 0.3450125147543227]",80,0.9488900359371272,0.5902333000190747,75.91120287497017,47.21866400152597,0,0.9,1000,False,True,"[128, 128]",True
389,9,19,"[0.6549874852456773, 0.3450125147543227]",80,0.9784008913283666,0.5995010290315386,78.27207130626932,47.960082322523085,0,0.9,1000,False,True,"[128, 128]",True
390,10,19,"[0.6549874852456773, 0.3450125147543227]",80,0.8231097617824028,0.6529938005435543,65.84878094259223,52.23950404348434,0,0.9,1000,False,True,"[128, 128]",True
391,11,19,"[0.6549874852456773, 0.3450125147543227]",7,0.5961057964896578,0.31702083773029516,4.172740575427604,2.219145864112066,0,0.9,1000,False,True,"[128, 128]",True
392,12,19,"[0.6549874852456773, 0.3450125147543227]",80,0.9936334708664216,0.6146525441830538,79.49067766931373,49.172203534644304,0,0.9,1000,False,True,"[128, 128]",True
393,13,19,"[0.6549874852456773, 0.3450125147543227]",80,0.954145254508654,0.6039427990135519,76.33162036069231,48.31542392108415,0,0.9,1000,False,True,"[128, 128]",True
394,14,19,"[0.6549874852456773, 0.3450125147543227]",80,0.97201615971665,0.6051911003584298,77.761292777332,48.41528802867438,0,0.9,1000,False,True,"[128, 128]",True
395,15,19,"[0.6549874852456773, 0.3450125147543227]",80,0.8068448840352932,0.6247400903490182,64.54759072282346,49.97920722792146,0,0.9,1000,False,True,"[128, 128]",True
396,16,19,"[0.6549874852456773, 0.3450125147543227]",37,0.8667720839262066,0.5359736589182543,32.070567105269646,19.83102537997541,0,0.9,1000,False,True,"[128, 128]",True
397,17,19,"[0.6549874852456773, 0.3450125147543227]",80,0.9647788065400492,0.6020269640979938,77.18230452320394,48.16215712783951,0,0.9,1000,False,True,"[128, 128]",True
398,18,19,"[0.6549874852456773, 0.3450125147543227]",80,0.6716319447456762,0.7048751831115408,53.730555579654094,56.39001464892327,0,0.9,1000,False,True,"[128, 128]",True
399,19,19,"[0.6549874852456773, 0.3450125147543227]",80,0.8485113587901326,0.6279792953409323,67.88090870321061,50.23834362727459,0,0.9,1000,False,True,"[128, 128]",True
400,0,20,"[0.6895454973412771, 0.3104545026587229]",41,0.7223665537078592,0.5726438960973469,29.61702870202223,23.47839973999122,0,0.9,1000,False,True,"[128, 128]",True
401,1,20,"[0.6895454973412771, 0.3104545026587229]",80,0.8704174479940322,0.611714074015659,69.63339583952258,48.93712592125272,0,0.9,1000,False,True,"[128, 128]",True
402,2,20,"[0.6895454973412771, 0.3104545026587229]",80,0.8765034498399183,0.6421749335342107,70.12027598719347,51.37399468273686,0,0.9,1000,False,True,"[128, 128]",True
403,3,20,"[0.6895454973412771, 0.3104545026587229]",80,0.9155228669869926,0.620412555805794,73.24182935895941,49.63300446446352,0,0.9,1000,False,True,"[128, 128]",True
404,4,20,"[0.6895454973412771, 0.3104545026587229]",80,0.6060556004338358,0.6919789559109801,48.484448034706865,55.35831647287841,0,0.9,1000,False,True,"[128, 128]",True
405,5,20,"[0.6895454973412771, 0.3104545026587229]",60,0.6017441788528987,0.6561621502378249,36.10465073117392,39.369729014269495,0,0.9,1000,False,True,"[128, 128]",True
406,6,20,"[0.6895454973412771, 0.3104545026587229]",28,0.8092244656606553,0.5473026289311462,22.65828503849835,15.324473610072094,0,0.9,1000,False,True,"[128, 128]",True
407,7,20,"[0.6895454973412771, 0.3104545026587229]",80,0.8934542858248603,0.6138504117541475,71.47634286598883,49.108032940331796,0,0.9,1000,False,True,"[128, 128]",True
408,8,20,"[0.6895454973412771, 0.3104545026587229]",80,0.7048612723361495,0.6579495480271248,56.38890178689196,52.635963842169986,0,0.9,1000,False,True,"[128, 128]",True
409,9,20,"[0.6895454973412771, 0.3104545026587229]",80,0.8424234856335395,0.64293749770106,67.39387885068317,51.4349998160848,0,0.9,1000,False,True,"[128, 128]",True
410,10,20,"[0.6895454973412771, 0.3104545026587229]",80,0.9738506615177501,0.603447422312172,77.90805292142001,48.27579378497376,0,0.9,1000,False,True,"[128, 128]",True
411,11,20,"[0.6895454973412771, 0.3104545026587229]",80,0.9652324215487852,0.6149289104368344,77.21859372390281,49.19431283494675,0,0.9,1000,False,True,"[128, 128]",True
412,12,20,"[0.6895454973412771, 0.3104545026587229]",80,0.9705298481307999,0.6121194545384333,77.64238785046399,48.969556363074666,0,0.9,1000,False,True,"[128, 128]",True
413,13,20,"[0.6895454973412771, 0.3104545026587229]",30,0.8973265739766713,0.5356380644593214,26.919797219300136,16.06914193377964,0,0.9,1000,False,True,"[128, 128]",True
414,14,20,"[0.6895454973412771, 0.3104545026587229]",80,0.968491470145908,0.5936837735134824,77.47931761167264,47.4947018810786,0,0.9,1000,False,True,"[128, 128]",True
415,15,20,"[0.6895454973412771, 0.3104545026587229]",80,0.7450144324301206,0.6534384050508224,59.60115459440964,52.275072404065796,0,0.9,1000,False,True,"[128, 128]",True
416,16,20,"[0.6895454973412771, 0.3104545026587229]",80,0.6666641401769012,0.7059846495733406,53.3331312141521,56.478771965867246,0,0.9,1000,False,True,"[128, 128]",True
417,17,20,"[0.6895454973412771, 0.3104545026587229]",80,0.9609162867686866,0.5820767866072979,76.87330294149493,46.56614292858383,0,0.9,1000,False,True,"[128, 128]",True
418,18,20,"[0.6895454973412771, 0.3104545026587229]",80,0.7473057726889498,0.6510939097382269,59.78446181511598,52.08751277905815,0,0.9,1000,False,True,"[128, 128]",True
419,19,20,"[0.6895454973412771, 0.3104545026587229]",80,0.9503989324900782,0.5962294229679639,76.03191459920626,47.69835383743711,0,0.9,1000,False,True,"[128, 128]",True
420,0,21,"[0.7240997437090854, 0.27590025629091464]",80,0.9731387430703645,0.6062916906332912,77.85109944562916,48.5033352506633,0,0.9,1000,False,True,"[128, 128]",True
421,1,21,"[0.7240997437090854, 0.27590025629091464]",80,0.8117219506973699,0.6012280695579575,64.93775605578959,48.0982455646366,0,0.9,1000,False,True,"[128, 128]",True
422,2,21,"[0.7240997437090854, 0.27590025629091464]",80,0.9302579386575515,0.6013584807981683,74.42063509260412,48.108678463853465,0,0.9,1000,False,True,"[128, 128]",True
423,3,21,"[0.7240997437090854, 0.27590025629091464]",80,0.9859575413014628,0.6070767866072961,78.87660330411703,48.566142928583695,0,0.9,1000,False,True,"[128, 128]",True
424,4,21,"[0.7240997437090854, 0.27590025629091464]",80,0.766694012127934,0.6735865692954748,61.33552097023472,53.886925543637986,0,0.9,1000,False,True,"[128, 128]",True
425,5,21,"[0.7240997437090854, 0.27590025629091464]",80,0.7495316131489737,0.6798238663783577,59.96252905191789,54.385909310268616,0,0.9,1000,False,True,"[128, 128]",True
426,6,21,"[0.7240997437090854, 0.27590025629091464]",21,0.87512204126439,0.5038397943908114,18.37756286655219,10.58063568220704,0,0.9,1000,False,True,"[128, 128]",True
427,7,21,"[0.7240997437090854, 0.27590025629091464]",10,0.7413554991742008,0.4335068492217437,7.413554991742009,4.335068492217437,0,0.9,1000,False,True,"[128, 128]",True
428,8,21,"[0.7240997437090854, 0.27590025629091464]",80,0.7996532032392634,0.6589473393469966,63.97225625914107,52.71578714775973,0,0.9,1000,False,True,"[128, 128]",True
429,9,21,"[0.7240997437090854, 0.27590025629091464]",18,0.7572128331186712,0.5122894168443114,13.62983099613608,9.221209503197604,0,0.9,1000,False,True,"[128, 128]",True
430,10,21,"[0.7240997437090854, 0.27590025629091464]",80,0.98227019968931,0.607320137149846,78.5816159751448,48.585610971987684,0,0.9,1000,False,True,"[128, 128]",True
431,11,21,"[0.7240997437090854, 0.27590025629091464]",80,0.9443231765567379,0.5859830951441851,75.54585412453903,46.87864761153481,0,0.9,1000,False,True,"[128, 128]",True
432,12,21,"[0.7240997437090854, 0.27590025629091464]",80,0.3854626519942068,0.7407604330824676,30.837012159536545,59.26083464659741,0,0.9,1000,False,True,"[128, 128]",True
433,13,21,"[0.7240997437090854, 0.27590025629091464]",80,0.9629867144896587,0.6171151162491004,77.03893715917269,49.36920929992804,0,0.9,1000,False,True,"[128, 128]",True
434,14,21,"[0.7240997437090854, 0.27590025629091464]",80,0.9488970513812116,0.5997133066802768,75.91176411049693,47.97706453442214,0,0.9,1000,False,True,"[128, 128]",True
435,15,21,"[0.7240997437090854, 0.27590025629091464]",80,0.894259725393381,0.5978779230389011,71.54077803147048,47.83023384311208,0,0.9,1000,False,True,"[128, 128]",True
436,16,21,"[0.7240997437090854, 0.27590025629091464]",80,0.970961151074724,0.6121171993058089,77.67689208597793,48.96937594446471,0,0.9,1000,False,True,"[128, 128]",True
437,17,21,"[0.7240997437090854, 0.27590025629091464]",80,0.9386966959139625,0.6213363111969279,75.095735673117,49.706904895754235,0,0.9,1000,False,True,"[128, 128]",True
438,18,21,"[0.7240997437090854, 0.27590025629091464]",80,0.8109793800291127,0.6365101928644527,64.87835040232902,50.920815429156214,0,0.9,1000,False,True,"[128, 128]",True
439,19,21,"[0.7240997437090854, 0.27590025629091464]",80,0.8137229427480124,0.6416104591646155,65.09783541984099,51.32883673316924,0,0.9,1000,False,True,"[128, 128]",True
440,0,22,"[0.7586040617080984, 0.24139593829190162]",80,0.5898863594776036,0.7303974641624779,47.19090875820829,58.43179713299823,0,0.9,1000,False,True,"[128, 128]",True
441,1,22,"[0.7586040617080984, 0.24139593829190162]",80,0.7875885990729363,0.6803335699963251,63.00708792583491,54.42668559970601,0,0.9,1000,False,True,"[128, 128]",True
442,2,22,"[0.7586040617080984, 0.24139593829190162]",80,0.9388719371341349,0.6017079787739903,75.10975497073079,48.13663830191922,0,0.9,1000,False,True,"[128, 128]",True
443,3,22,"[0.7586040617080984, 0.24139593829190162]",80,0.9386292958556653,0.5961166977023666,75.09034366845323,47.689335816189335,0,0.9,1000,False,True,"[128, 128]",True
444,4,22,"[0.7586040617080984, 0.24139593829190162]",80,0.9705216344328284,0.6170220270552541,77.64173075462627,49.36176216442033,0,0.9,1000,False,True,"[128, 128]",True
445,5,22,"[0.7586040617080984, 0.24139593829190162]",17,0.8334505974684155,0.46297004439240086,14.168660156963064,7.870490754670815,0,0.9,1000,False,True,"[128, 128]",True
446,6,22,"[0.7586040617080984, 0.24139593829190162]",80,0.8589981590314354,0.6159062221500402,68.71985272251483,49.27249777200322,0,0.9,1000,False,True,"[128, 128]",True
447,7,22,"[0.7586040617080984, 0.24139593829190162]",80,0.9742557288901994,0.5993658175616022,77.94045831121595,47.94926540492818,0,0.9,1000,False,True,"[128, 128]",True
448,8,22,"[0.7586040617080984, 0.24139593829190162]",80,0.9681145260762088,0.5892737563042665,77.4491620860967,47.14190050434132,0,0.9,1000,False,True,"[128, 128]",True
449,9,22,"[0.7586040617080984, 0.24139593829190162]",80,0.9684874740514434,0.5981443920091414,77.47899792411548,47.851551360731314,0,0.9,1000,False,True,"[128, 128]",True
450,10,22,"[0.7586040617080984, 0.24139593829190162]",80,0.9254337463121235,0.5960810579986302,74.03469970496988,47.686484639890416,0,0.9,1000,False,True,"[128, 128]",True
451,11,22,"[0.7586040617080984, 0.24139593829190162]",80,0.9068450002986708,0.6221488102998208,72.54760002389366,49.771904823985665,0,0.9,1000,False,True,"[128, 128]",True
452,12,22,"[0.7586040617080984, 0.24139593829190162]",80,0.970041686901814,0.6036907733693483,77.60333495214512,48.295261869547865,0,0.9,1000,False,True,"[128, 128]",True
453,13,22,"[0.7586040617080984, 0.24139593829190162]",80,0.8950653756533665,0.6161687812078306,71.60523005226932,49.293502496626445,0,0.9,1000,False,True,"[128, 128]",True
454,14,22,"[0.7586040617080984, 0.24139593829190162]",80,0.9863369492426297,0.6074555744860846,78.90695593941038,48.59644595888676,0,0.9,1000,False,True,"[128, 128]",True
455,15,22,"[0.7586040617080984, 0.24139593829190162]",80,0.922245337451918,0.6179153348048201,73.77962699615344,49.43322678438561,0,0.9,1000,False,True,"[128, 128]",True
456,16,22,"[0.7586040617080984, 0.24139593829190162]",80,0.767117707708531,0.6705122891274076,61.369416616682486,53.64098313019261,0,0.9,1000,False,True,"[128, 128]",True
457,17,22,"[0.7586040617080984, 0.24139593829190162]",80,0.7664941433546393,0.6528454162970504,61.319531468371146,52.22763330376403,0,0.9,1000,False,True,"[128, 128]",True
458,18,22,"[0.7586040617080984, 0.24139593829190162]",58,0.8799507941910789,0.5283944360280579,51.037146063082574,30.646877289627362,0,0.9,1000,False,True,"[128, 128]",True
459,19,22,"[0.7586040617080984, 0.24139593829190162]",80,0.8368122396457048,0.6456550327661512,66.94497917165639,51.6524026212921,0,0.9,1000,False,True,"[128, 128]",True
460,0,23,"[0.7931260745568761, 0.20687392544312394]",20,0.8568016514228761,0.515370023181061,17.136033028457522,10.307400463621219,0,0.9,1000,False,True,"[128, 128]",True
461,1,23,"[0.7931260745568761, 0.20687392544312394]",80,0.9830878211604952,0.6080777129062438,78.64702569283962,48.6462170324995,0,0.9,1000,False,True,"[128, 128]",True
462,2,23,"[0.7931260745568761, 0.20687392544312394]",30,0.9000854436529359,0.5279184226084819,27.002563309588076,15.837552678254458,0,0.9,1000,False,True,"[128, 128]",True
463,3,23,"[0.7931260745568761, 0.20687392544312394]",14,0.8152539326379099,0.4880780116599512,11.413555056930738,6.833092163239317,0,0.9,1000,False,True,"[128, 128]",True
464,4,23,"[0.7931260745568761, 0.20687392544312394]",11,0.7064540125187591,0.40080578356704816,7.770994137706349,4.40886361923753,0,0.9,1000,False,True,"[128, 128]",True
465,5,23,"[0.7931260745568761, 0.20687392544312394]",80,0.8921186552558638,0.6193025339527958,71.3694924204691,49.544202716223666,0,0.9,1000,False,True,"[128, 128]",True
466,6,23,"[0.7931260745568761, 0.20687392544312394]",80,0.9826285783921789,0.6076989250364004,78.6102862713743,48.615914002912035,0,0.9,1000,False,True,"[128, 128]",True
467,7,23,"[0.7931260745568761, 0.20687392544312394]",80,0.9556202248975163,0.6010326868380803,76.4496179918013,48.08261494704642,0,0.9,1000,False,True,"[128, 128]",True
468,8,23,"[0.7931260745568761, 0.20687392544312394]",80,0.9385904868940355,0.6053074044269531,75.08723895152283,48.424592354156246,0,0.9,1000,False,True,"[128, 128]",True
469,9,23,"[0.7931260745568761, 0.20687392544312394]",80,0.9715632446763255,0.5926828472133566,77.72505957410604,47.41462777706853,0,0.9,1000,False,True,"[128, 128]",True
470,10,23,"[0.7931260745568761, 0.20687392544312394]",27,0.8679947836332261,0.5178508247639925,23.435859158097106,13.981972268627798,0,0.9,1000,False,True,"[128, 128]",True
471,11,23,"[0.7931260745568761, 0.20687392544312394]",80,0.8981524823283971,0.6298143118475374,71.85219858627177,50.385144947803,0,0.9,1000,False,True,"[128, 128]",True
472,12,23,"[0.7931260745568761, 0.20687392544312394]",26,0.8837741698821742,0.5347277263549457,22.978128416936528,13.902920885228589,0,0.9,1000,False,True,"[128, 128]",True
473,13,23,"[0.7931260745568761, 0.20687392544312394]",80,0.9654352683648991,0.6036059368049245,77.23482146919193,48.28847494439396,0,0.9,1000,False,True,"[128, 128]",True
474,14,23,"[0.7931260745568761, 0.20687392544312394]",80,0.9521170184056438,0.6024231773256958,76.1693614724515,48.19385418605567,0,0.9,1000,False,True,"[128, 128]",True
475,15,23,"[0.7931260745568761, 0.20687392544312394]",80,0.8262080027848837,0.6372907803821107,66.0966402227907,50.98326243056886,0,0.9,1000,False,True,"[128, 128]",True
476,16,23,"[0.7931260745568761, 0.20687392544312394]",80,0.9479909956519299,0.5982565106590287,75.83927965215439,47.860520852722296,0,0.9,1000,False,True,"[128, 128]",True
477,17,23,"[0.7931260745568761, 0.20687392544312394]",80,0.9753315628724973,0.5964707260012354,78.02652502979979,47.71765808009883,0,0.9,1000,False,True,"[128, 128]",True
478,18,23,"[0.7931260745568761, 0.20687392544312394]",80,0.9701176066540601,0.6121826206808079,77.6094085323248,48.97460965446463,0,0.9,1000,False,True,"[128, 128]",True
